"INCP_2016","Income","AGE","Age","SEX_ABS","Sex","STATE","State","REGIONTYPE","Geography Level","ASGS_2016","Region","TIME","Year","Value","Flag Codes","Flags"
"09","$800-$999 ($41,600-$51,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40301","Holdfast Bay","2016","2016",67,,
"09","$800-$999 ($41,600-$51,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40301","Holdfast Bay","2016","2016",102,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",394,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",336,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",315,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",223,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",315,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",221,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",241,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",110,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",334,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",121,,
"15","$3,000 or more ($156,000 or more) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",101,,
"15","$3,000 or more ($156,000 or more) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",33,,
"01","Negative income ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",8,,
"01","Negative income ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",13,,
"02","Nil income ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",78,,
"02","Nil income ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",185,,
"03","$1-$149 ($1-$7,799) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",32,,
"03","$1-$149 ($1-$7,799) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",113,,
"04","$150-$299 ($7,800-$15,599)","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",124,,
"04","$150-$299 ($7,800-$15,599)","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",173,,
"05","$300-$399 ($15,600-$20,799) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",125,,
"05","$300-$399 ($15,600-$20,799) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",165,,
"06","$400-$499 ($20,800-$25,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",125,,
"06","$400-$499 ($20,800-$25,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",199,,
"07","$500-$649 ($26,000-$33,799) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",117,,
"07","$500-$649 ($26,000-$33,799) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",301,,
"08","$650-$799 ($33,800-$41,599) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",173,,
"08","$650-$799 ($33,800-$41,599) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",303,,
"09","$800-$999 ($41,600-$51,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",273,,
"09","$800-$999 ($41,600-$51,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",307,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",204,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",252,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",162,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",194,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",214,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",188,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",188,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",156,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",403,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",167,,
"15","$3,000 or more ($156,000 or more) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",273,,
"15","$3,000 or more ($156,000 or more) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",80,,
"01","Negative income ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",3,,
"01","Negative income ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",4,,
"02","Nil income ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",44,,
"02","Nil income ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",144,,
"03","$1-$149 ($1-$7,799) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",26,,
"03","$1-$149 ($1-$7,799) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",72,,
"04","$150-$299 ($7,800-$15,599)","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",74,,
"04","$150-$299 ($7,800-$15,599)","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",117,,
"05","$300-$399 ($15,600-$20,799) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",54,,
"05","$300-$399 ($15,600-$20,799) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",93,,
"06","$400-$499 ($20,800-$25,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",53,,
"06","$400-$499 ($20,800-$25,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",112,,
"07","$500-$649 ($26,000-$33,799) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",82,,
"07","$500-$649 ($26,000-$33,799) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",197,,
"08","$650-$799 ($33,800-$41,599) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",96,,
"08","$650-$799 ($33,800-$41,599) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",214,,
"09","$800-$999 ($41,600-$51,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",152,,
"09","$800-$999 ($41,600-$51,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",202,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",798,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",592,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",640,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",390,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",533,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",278,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",369,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",164,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",427,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",129,,
"15","$3,000 or more ($156,000 or more) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",162,,
"15","$3,000 or more ($156,000 or more) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",34,,
"01","Negative income ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",10,,
"01","Negative income ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",18,,
"02","Nil income ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",116,,
"02","Nil income ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",283,,
"03","$1-$149 ($1-$7,799) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",60,,
"03","$1-$149 ($1-$7,799) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",190,,
"04","$150-$299 ($7,800-$15,599)","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",275,,
"04","$150-$299 ($7,800-$15,599)","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",373,,
"05","$300-$399 ($15,600-$20,799) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",204,,
"05","$300-$399 ($15,600-$20,799) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",383,,
"06","$400-$499 ($20,800-$25,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",216,,
"06","$400-$499 ($20,800-$25,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",433,,
"07","$500-$649 ($26,000-$33,799) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",262,,
"07","$500-$649 ($26,000-$33,799) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",653,,
"08","$650-$799 ($33,800-$41,599) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",416,,
"08","$650-$799 ($33,800-$41,599) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",661,,
"09","$800-$999 ($41,600-$51,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",668,,
"09","$800-$999 ($41,600-$51,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",648,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",395,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",368,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",330,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",244,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",337,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",216,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",244,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",167,,
